asset_id,year,month,date,ndvi,ndmi,evi,ndvi_p25,ndvi_p75,ndvi_stdDev,data_source
pnsg_ciclismo_las_zetas_de_la_pedriza,2021,2,2021-02-01,0.5877495745402538,0.3267085011298001,0.30678866597421967,0.48616864993905284,0.6892208972413189,0.14722857496987585,GEE:S2_SR_HARMONIZED
pnsg_ciclismo_la_morcuera_gr_10_4_pr_m_12,2021,2,2021-02-01,0.6132440000002207,0.3597460306786659,0.35744377224457835,0.525491385320911,0.6816453121859894,0.12833662082358893,GEE:S2_SR_HARMONIZED
pnsg_ciclismo_calderuelas_carro_del_diablo,2021,2,2021-02-01,0.6286185663732259,0.3408729016018614,0.31585008652312757,0.5487559119947991,0.7206125931935968,0.10460095099064169,GEE:S2_SR_HARMONIZED
pnsg_ciclismo_la_horizontal_san_mames_10_000,2021,2,2021-02-01,0.6827407399889728,0.38947191178031193,0.31053409684009486,0.638434131041952,0.7442269750569412,0.08613464594769445,GEE:S2_SR_HARMONIZED
pnsg_ciclismo_calderuelas_collado_vihuelas_ramal_circular,2021,2,2021-02-01,0.5711648170778878,0.3973922385909396,0.2961422909336703,0.4664127030867459,0.6933964337848517,0.1590692282112259,GEE:S2_SR_HARMONIZED
pnsg_ciclismo_vivero_prado_redondillo,2021,2,2021-02-01,0.5435761615395623,0.438633110888144,0.4048242332129438,0.5029149642315651,0.5868275729240752,0.05788386002008848,GEE:S2_SR_HARMONIZED
pnsg_reserva_umbria_de_siete_picos,2021,2,2021-02-01,0.32648691603908814,0.42625533946545974,0.4353340586473546,0.295089110523123,0.3691245205020176,0.06170788709010537,GEE:S2_SR_HARMONIZED
pnsg_reserva_afloramientos_metamorficos_del_collado_de_la_flecha_y_cabecera_del_artinuelo,2021,2,2021-02-01,0.5184659474287037,0.2946795999094024,0.2728870333855591,0.4436012587884753,0.6072508000667923,0.1250626130564534,GEE:S2_SR_HARMONIZED
pnsg_reserva_umbria_de_cerro_ventoso,2021,2,2021-02-01,0.42105638776880666,0.4427339793847926,0.4304719353934298,0.3819186264193174,0.4581029670497261,0.06338322288819627,GEE:S2_SR_HARMONIZED
pnsg_reserva_turberas_de_el_reventon,2021,2,2021-02-01,0.3963511111134902,0.18407496545996085,0.2399093492721167,0.34588649444768776,0.45118733041440595,0.08530443748136828,GEE:S2_SR_HARMONIZED
pnsg_vuelo_libre_el_nevero,2021,3,2021-03-01,0.3315974665060112,0.05663362259549945,0.20839559715781772,0.28447043895721436,0.3703749378522237,0.06030242715330813,GEE:S2_SR_HARMONIZED
pnsg_vuelo_libre_la_nevera,2021,3,2021-03-01,0.4125448187591433,0.013063894379228308,0.2521988990393594,0.3797423740228017,0.4396437108516693,0.0403264756096266,GEE:S2_SR_HARMONIZED
pnsg_vuelo_libre_el_espartal,2021,3,2021-03-01,0.4528116591392926,0.009251235244370791,0.3192395929350506,0.42299341162045795,0.4796823633366709,0.04857844489785828,GEE:S2_SR_HARMONIZED
pnsg_escalada_el_chorro,2021,3,2021-03-01,0.3694291953563671,0.025011417043754095,0.25695425259596993,0.2669575261878792,0.45105488113019776,0.1299223622867899,GEE:S2_SR_HARMONIZED
pnsg_escalada_la_barranca_y_maliciosa,2021,3,2021-03-01,0.3236652950982823,-0.014035634207288598,0.2067010592155975,0.2204682273314308,0.4199633436676647,0.13813529752725623,GEE:S2_SR_HARMONIZED
pnsg_escalada_la_pedriza,2021,3,2021-03-01,0.46382213317190873,0.04349891521010542,0.25376470255420297,0.30070706316966594,0.6287600881305345,0.1900301807586726,GEE:S2_SR_HARMONIZED
pnsg_escalada_maliciosa_porrones,2021,3,2021-03-01,0.22382122359317957,-0.16659356901201625,0.1421908091874343,0.1280837425846232,0.3013852536678314,0.11263711348464449,GEE:S2_SR_HARMONIZED
pnsg_escalada_penalara,2021,3,2021-03-01,0.1448145929848879,0.04152920381493698,0.1233226870094659,0.11399183741637639,0.19259520868460336,0.06954032652938559,GEE:S2_SR_HARMONIZED
pnsg_escalada_puerto_de_navacerrada,2021,3,2021-03-01,0.591549116880351,0.21321874423462786,0.29732724628752066,0.5294086627071092,0.6855279428376053,0.1224524751600588,GEE:S2_SR_HARMONIZED
pnsg_escalada_valsain,2021,3,2021-03-01,0.6881078388449414,0.3052590342645653,0.33404873197859053,0.6582176539493777,0.7480677514024341,0.0913178470197189,GEE:S2_SR_HARMONIZED
pnsg_ciclismo_las_zetas_de_la_pedriza,2021,3,2021-03-01,0.6050174850099581,0.24542062529868156,0.30533415953399695,0.5175799219671032,0.7127185820983026,0.1280167449957924,GEE:S2_SR_HARMONIZED
pnsg_ciclismo_la_morcuera_gr_10_4_pr_m_12,2021,3,2021-03-01,0.6124754924358556,0.24260123203036604,0.3425141130285286,0.525542002896361,0.7013856400857296,0.11593498032341228,GEE:S2_SR_HARMONIZED
pnsg_ciclismo_calderuelas_carro_del_diablo,2021,3,2021-03-01,0.6339839842382962,0.2624069601692601,0.31226966458562005,0.5567043832766135,0.7204813035121239,0.10427089478269502,GEE:S2_SR_HARMONIZED
pnsg_ciclismo_la_horizontal_san_mames_10_000,2021,3,2021-03-01,0.6233133970690462,0.29608983595932226,0.3105453128365442,0.5761124973352908,0.6854280445833633,0.08091451787129925,GEE:S2_SR_HARMONIZED
pnsg_ciclismo_calderuelas_collado_vihuelas_ramal_circular,2021,3,2021-03-01,0.5623457560354908,0.2868187668744797,0.3025599577893343,0.47109106480682184,0.6817481776102391,0.14305129306612666,GEE:S2_SR_HARMONIZED
pnsg_ciclismo_vivero_prado_redondillo,2021,3,2021-03-01,0.7140235134893635,0.39501092451041114,0.3739869931216934,0.6846847923123324,0.7528618907282414,0.05467337908498108,GEE:S2_SR_HARMONIZED
pnsg_reserva_umbria_de_siete_picos,2021,3,2021-03-01,0.42019112229995814,0.45646745789731297,0.37047980897660976,0.35706110507664535,0.4941580914283502,0.0997339659358962,GEE:S2_SR_HARMONIZED
pnsg_reserva_afloramientos_metamorficos_del_collado_de_la_flecha_y_cabecera_del_artinuelo,2021,3,2021-03-01,0.5495895911473551,0.18002507600907358,0.3079486602314221,0.47842359076057206,0.6425274689313869,0.14040446459272116,GEE:S2_SR_HARMONIZED
pnsg_reserva_umbria_de_cerro_ventoso,2021,3,2021-03-01,0.5265385680695696,0.422469697261451,0.37296981123475165,0.4434597779203344,0.6268542190390781,0.14026067974392534,GEE:S2_SR_HARMONIZED
pnsg_reserva_turberas_de_el_reventon,2021,3,2021-03-01,0.41460611482073434,0.1208959183662335,0.2392906472988383,0.3496560933092829,0.493832886021894,0.11074939861849042,GEE:S2_SR_HARMONIZED
pnsg_reserva_charcas_de_los_llanos_de_penalara,2021,3,2021-03-01,0.17314835045576613,0.17065658595362554,0.13402757377605948,0.14331039289633432,0.2067156434059143,0.0676587284753405,GEE:S2_SR_HARMONIZED
pnsg_vuelo_libre_el_nevero,2021,4,2021-04-01,0.3929649918475988,-0.017200967124460946,0.24827355176597768,0.3540298342704773,0.42742183804512024,0.06499497231878236,GEE:S2_SR_HARMONIZED
pnsg_vuelo_libre_la_nevera,2021,4,2021-04-01,0.42123874790206634,0.013604548813469492,0.26644833313229627,0.3991566598415375,0.4431268572807312,0.033627245379135605,GEE:S2_SR_HARMONIZED
pnsg_vuelo_libre_el_espartal,2021,4,2021-04-01,0.4897539911225718,-0.0021167048043854975,0.33016696974241305,0.4363156855106354,0.5388213403554142,0.0659333519090467,GEE:S2_SR_HARMONIZED
pnsg_escalada_el_chorro,2021,4,2021-04-01,0.4181783983141869,-0.029640659883089,0.26867182871245016,0.30230844665402395,0.506069496561169,0.1462896514489618,GEE:S2_SR_HARMONIZED
pnsg_escalada_la_barranca_y_maliciosa,2021,4,2021-04-01,0.3444612181621416,-0.05825599740962276,0.2249832669193193,0.24408724930059497,0.42776139444169287,0.1298982509630937,GEE:S2_SR_HARMONIZED
pnsg_escalada_la_pedriza,2021,4,2021-04-01,0.4848740164670962,0.03435955276390696,0.2648792267558941,0.3144590690953673,0.6582336142304543,0.19959806727258594,GEE:S2_SR_HARMONIZED
pnsg_escalada_maliciosa_porrones,2021,4,2021-04-01,0.2332845925727815,-0.15102235629092786,0.15147181680742403,0.1375722885131836,0.29506173729896545,0.11146507155879466,GEE:S2_SR_HARMONIZED
pnsg_escalada_penalara,2021,4,2021-04-01,0.17381500705805225,0.004562436055054955,0.12996494548966905,0.11514825150862384,0.24045890070456125,0.10958462725904591,GEE:S2_SR_HARMONIZED
pnsg_escalada_puerto_de_navacerrada,2021,4,2021-04-01,0.6326209588483872,0.1948145371042985,0.3026864320937235,0.5566706816923819,0.736261473683179,0.1350174589929292,GEE:S2_SR_HARMONIZED
pnsg_escalada_valsain,2021,4,2021-04-01,0.7028394796624545,0.27284218076614414,0.3472742188721162,0.6738690763280467,0.7675411019496032,0.0957126257043394,GEE:S2_SR_HARMONIZED
pnsg_ciclismo_las_zetas_de_la_pedriza,2021,4,2021-04-01,0.6269813056255735,0.22318297586034663,0.3137768977144275,0.5293998462376982,0.7443401093385449,0.1410521205922614,GEE:S2_SR_HARMONIZED
pnsg_ciclismo_la_morcuera_gr_10_4_pr_m_12,2021,4,2021-04-01,0.6615606223169209,0.2339212584970412,0.3546042747012558,0.5761149635061074,0.7637051088621389,0.11847262338821063,GEE:S2_SR_HARMONIZED
pnsg_ciclismo_calderuelas_carro_del_diablo,2021,4,2021-04-01,0.6525881935414216,0.23613921299035842,0.32139886166089277,0.5646989792895079,0.7597616835490727,0.12235405725980422,GEE:S2_SR_HARMONIZED
pnsg_ciclismo_la_horizontal_san_mames_10_000,2021,4,2021-04-01,0.69184000265243,0.2786174591177501,0.32935685084287064,0.6465860560163949,0.7558282999846521,0.08350985482707601,GEE:S2_SR_HARMONIZED
pnsg_ciclismo_calderuelas_collado_vihuelas_ramal_circular,2021,4,2021-04-01,0.626054028304062,0.22231867411385653,0.31882945971825305,0.5253970338229697,0.7441955716708354,0.13394368010171373,GEE:S2_SR_HARMONIZED
pnsg_ciclismo_vivero_prado_redondillo,2021,4,2021-04-01,0.7434040097960146,0.34708161878688265,0.37363638344676653,0.7243362393151159,0.7793731095334558,0.05382626557705882,GEE:S2_SR_HARMONIZED
pnsg_reserva_umbria_de_siete_picos,2021,4,2021-04-01,0.48873309200062043,0.24115848391190456,0.3006648573905703,0.380944081098778,0.5957864038657777,0.13512332764990814,GEE:S2_SR_HARMONIZED
pnsg_reserva_afloramientos_metamorficos_del_collado_de_la_flecha_y_cabecera_del_artinuelo,2021,4,2021-04-01,0.571999406726903,0.13689121811274196,0.322023603171087,0.5174520410453297,0.6619595686702153,0.14183339787301272,GEE:S2_SR_HARMONIZED
pnsg_reserva_umbria_de_cerro_ventoso,2021,4,2021-04-01,0.6666729784505822,0.2801495706346091,0.33664719204946736,0.6310049354087791,0.7247210879686409,0.08527087178348029,GEE:S2_SR_HARMONIZED
pnsg_reserva_turberas_de_el_reventon,2021,4,2021-04-01,0.5170514376403222,0.05528114468809853,0.28565991132852575,0.4784470930796276,0.5605906960118526,0.06882162117378743,GEE:S2_SR_HARMONIZED
pnsg_reserva_charcas_de_los_llanos_de_penalara,2021,4,2021-04-01,0.1723109933604112,0.24024754461060405,0.09982846977213362,0.01763796167714255,0.29515714414167593,0.1611331137799999,GEE:S2_SR_HARMONIZED
pnsg_vuelo_libre_el_nevero,2021,5,2021-05-01,0.4073368710540233,0.006082821463629502,0.2526471928108752,0.36850568652153015,0.445478355884552,0.05500511217241477,GEE:S2_SR_HARMONIZED
pnsg_vuelo_libre_la_nevera,2021,5,2021-05-01,0.49298499533180223,0.04837932012099105,0.32974470985996296,0.47980620536504615,0.5102292925319415,0.02800894275274496,GEE:S2_SR_HARMONIZED
pnsg_vuelo_libre_el_espartal,2021,5,2021-05-01,0.46992580396987876,0.03809039911068341,0.35448816746063927,0.409819632768631,0.5368723273277284,0.07846544305082548,GEE:S2_SR_HARMONIZED
pnsg_escalada_el_chorro,2021,5,2021-05-01,0.4171987478825075,0.01335418031780077,0.33136904682003,0.31456910315312103,0.5023619411258086,0.1294804199131223,GEE:S2_SR_HARMONIZED
pnsg_escalada_la_barranca_y_maliciosa,2021,5,2021-05-01,0.3517674705957377,-0.052319314363532154,0.24704776323721075,0.24817166671654733,0.44348137295420287,0.1297695303442917,GEE:S2_SR_HARMONIZED
pnsg_escalada_la_pedriza,2021,5,2021-05-01,0.4972080084264533,0.04575185582667101,0.2946581987564439,0.33395374442281045,0.6738173205776088,0.19616053308659762,GEE:S2_SR_HARMONIZED
pnsg_escalada_maliciosa_porrones,2021,5,2021-05-01,0.2271628909983197,-0.1499324405065471,0.160979775327848,0.11829251652524243,0.31313708424568176,0.12266456068683688,GEE:S2_SR_HARMONIZED
pnsg_escalada_penalara,2021,5,2021-05-01,0.25294057159663064,-0.0968849736850635,0.18465609033597813,0.19344734160186206,0.2910326796029659,0.0883789693946683,GEE:S2_SR_HARMONIZED
pnsg_escalada_puerto_de_navacerrada,2021,5,2021-05-01,0.6045344694327004,0.1708527267008527,0.33458484889740586,0.5448507215243201,0.697149790603123,0.12136630479682643,GEE:S2_SR_HARMONIZED
pnsg_escalada_valsain,2021,5,2021-05-01,0.6932901195779323,0.27318020938546433,0.3645977090008951,0.6738144953263765,0.7441536030188811,0.07950131844002825,GEE:S2_SR_HARMONIZED
pnsg_ciclismo_las_zetas_de_la_pedriza,2021,5,2021-05-01,0.6174290583106322,0.21296191611321563,0.3521112937518419,0.5216191254291577,0.7323138909634944,0.1348391254448065,GEE:S2_SR_HARMONIZED
pnsg_ciclismo_la_morcuera_gr_10_4_pr_m_12,2021,5,2021-05-01,0.6275241744308883,0.2137005265936188,0.37507207642324725,0.5524971019335793,0.7206677436930726,0.10943624795333573,GEE:S2_SR_HARMONIZED
pnsg_ciclismo_calderuelas_carro_del_diablo,2021,5,2021-05-01,0.627825637611501,0.2272682309980363,0.35254352898453367,0.5528336734290588,0.716666369297372,0.10722029241225962,GEE:S2_SR_HARMONIZED
pnsg_ciclismo_la_horizontal_san_mames_10_000,2021,5,2021-05-01,0.6670688417650711,0.2683554900667762,0.35190782409209714,0.6229716435755686,0.7247732767165749,0.0786360400356835,GEE:S2_SR_HARMONIZED
pnsg_ciclismo_calderuelas_collado_vihuelas_ramal_circular,2021,5,2021-05-01,0.5846379895365736,0.20450840514994648,0.3432725734326524,0.49010175208014467,0.685711470360323,0.1252740540220701,GEE:S2_SR_HARMONIZED
pnsg_ciclismo_vivero_prado_redondillo,2021,5,2021-05-01,0.6863468334122994,0.31746538091384935,0.3927422248978902,0.6570849863513093,0.7236019693500261,0.051570915564777414,GEE:S2_SR_HARMONIZED
pnsg_reserva_umbria_de_siete_picos,2021,5,2021-05-01,0.5465553087691187,0.10147749404632443,0.316157479891478,0.5059400311596391,0.6034192067869685,0.08119151083821682,GEE:S2_SR_HARMONIZED
pnsg_reserva_afloramientos_metamorficos_del_collado_de_la_flecha_y_cabecera_del_artinuelo,2021,5,2021-05-01,0.564249693585691,0.149584900789168,0.3642573014697075,0.50582028188394,0.6347900457794149,0.09783640904734457,GEE:S2_SR_HARMONIZED
pnsg_reserva_umbria_de_cerro_ventoso,2021,5,2021-05-01,0.6476796747763675,0.2108972152026698,0.35698659120217335,0.615345048549967,0.7010267550591638,0.07793579807757103,GEE:S2_SR_HARMONIZED
pnsg_reserva_turberas_de_el_reventon,2021,5,2021-05-01,0.5602134186542365,0.11514938597256347,0.3514019031670013,0.5215023741510578,0.5959952319091979,0.060452365778083286,GEE:S2_SR_HARMONIZED
pnsg_reserva_charcas_de_los_llanos_de_penalara,2021,5,2021-05-01,0.3181513126144705,0.0046677003560679445,0.22868679790608376,0.23262475802562796,0.4156770020816229,0.120684021530224,GEE:S2_SR_HARMONIZED
pnsg_vuelo_libre_el_nevero,2021,6,2021-06-01,0.44794810276728886,0.031024172935515862,0.30917541860204995,0.41148658593495685,0.49025606789759224,0.06293165611420137,GEE:S2_SR_HARMONIZED
pnsg_vuelo_libre_la_nevera,2021,6,2021-06-01,0.49492857737668433,0.08237475711063612,0.3343633894097277,0.4818457365036011,0.5074758529663086,0.023351884819479262,GEE:S2_SR_HARMONIZED
pnsg_vuelo_libre_el_espartal,2021,6,2021-06-01,0.3892030036332953,-0.03413295831340428,0.29278177755117396,0.3208506852388382,0.45074927248060703,0.09091880600299172,GEE:S2_SR_HARMONIZED
pnsg_escalada_el_chorro,2021,6,2021-06-01,0.4457630735424617,-1.4723163961011674E-4,0.3048867689078012,0.32688879824820016,0.5564469744096417,0.14818605320692416,GEE:S2_SR_HARMONIZED
pnsg_escalada_la_barranca_y_maliciosa,2021,6,2021-06-01,0.37941449783915676,-0.029467160303552068,0.286339549969067,0.2675251437803016,0.48629753054902175,0.1455285541478383,GEE:S2_SR_HARMONIZED
pnsg_escalada_la_pedriza,2021,6,2021-06-01,0.5123556580898848,0.04139361236212947,0.3082718576936888,0.3574183613699953,0.6894200498320603,0.19509956443414467,GEE:S2_SR_HARMONIZED
pnsg_escalada_maliciosa_porrones,2021,6,2021-06-01,0.24108979876304593,-0.15728353853658988,0.1766157966895552,0.11812901533112105,0.3500789701938629,0.13711332408423124,GEE:S2_SR_HARMONIZED
pnsg_escalada_penalara,2021,6,2021-06-01,0.30056383827972505,-0.10481775901611418,0.23152897659602684,0.21310912569423734,0.3577569432252425,0.12072485047471355,GEE:S2_SR_HARMONIZED
pnsg_escalada_puerto_de_navacerrada,2021,6,2021-06-01,0.6343640820757177,0.20692992306400781,0.37566066924060615,0.576061329709668,0.724615245796824,0.12184875839340707,GEE:S2_SR_HARMONIZED
pnsg_escalada_valsain,2021,6,2021-06-01,0.7327979770657622,0.3050741376014138,0.431218883330594,0.7168689610764777,0.7714775786823823,0.06871715076533864,GEE:S2_SR_HARMONIZED
pnsg_ciclismo_las_zetas_de_la_pedriza,2021,6,2021-06-01,0.6323025833157507,0.2277877917951547,0.37077835245504803,0.5370217499868665,0.7519038830744996,0.13910380303757483,GEE:S2_SR_HARMONIZED
pnsg_ciclismo_la_morcuera_gr_10_4_pr_m_12,2021,6,2021-06-01,0.6207239178236443,0.20063987542605463,0.38387281746159935,0.5332373042195847,0.7247505377830191,0.12337921413589001,GEE:S2_SR_HARMONIZED
pnsg_ciclismo_calderuelas_carro_del_diablo,2021,6,2021-06-01,0.6624552720162169,0.2598006161799664,0.4115515682003746,0.5879803645122746,0.7517791595542475,0.11036132186938011,GEE:S2_SR_HARMONIZED
pnsg_ciclismo_la_horizontal_san_mames_10_000,2021,6,2021-06-01,0.6833446568259529,0.25735830715417,0.3750255950112699,0.6428089987623968,0.7403202893878481,0.08006492624977977,GEE:S2_SR_HARMONIZED
pnsg_ciclismo_calderuelas_collado_vihuelas_ramal_circular,2021,6,2021-06-01,0.6124774164718501,0.2067968152023272,0.3629456489353187,0.5252437782299682,0.7088871888164775,0.12069166944230357,GEE:S2_SR_HARMONIZED
pnsg_ciclismo_vivero_prado_redondillo,2021,6,2021-06-01,0.7166471207965304,0.33023564401071814,0.43619564843045633,0.7004181869831614,0.7412367305415863,0.04024854062769837,GEE:S2_SR_HARMONIZED
pnsg_reserva_umbria_de_siete_picos,2021,6,2021-06-01,0.57525128837303,0.11123994275140271,0.3466980366290513,0.5409365286766569,0.6230300312882028,0.07236356278154081,GEE:S2_SR_HARMONIZED
pnsg_reserva_afloramientos_metamorficos_del_collado_de_la_flecha_y_cabecera_del_artinuelo,2021,6,2021-06-01,0.6324756735251246,0.192359608738505,0.4234466579952171,0.5683647030313547,0.7127153558696744,0.10500081921050387,GEE:S2_SR_HARMONIZED
pnsg_reserva_umbria_de_cerro_ventoso,2021,6,2021-06-01,0.6506198423057398,0.21204479586738006,0.39035785397039846,0.6232341871824035,0.7010383964900212,0.07389515460062435,GEE:S2_SR_HARMONIZED
pnsg_reserva_turberas_de_el_reventon,2021,6,2021-06-01,0.6185953533650862,0.15845709347611858,0.3903743116753803,0.5449875585331483,0.6896725506867185,0.09601870534653346,GEE:S2_SR_HARMONIZED
pnsg_reserva_charcas_de_los_llanos_de_penalara,2021,6,2021-06-01,0.4411673608073616,0.020799267119721476,0.31883591153023244,0.31057341338683525,0.5647255420164412,0.16540519920753352,GEE:S2_SR_HARMONIZED
pnsg_vuelo_libre_el_nevero,2021,7,2021-07-01,0.4292358419127083,0.02874503549519924,0.3039356663621572,0.3852407932281494,0.46505191922187805,0.06757594585632389,GEE:S2_SR_HARMONIZED
pnsg_vuelo_libre_la_nevera,2021,7,2021-07-01,0.4373342413943407,0.04066565028021028,0.30650075571198737,0.40124859422596576,0.4684786779293115,0.052297051509019137,GEE:S2_SR_HARMONIZED
pnsg_vuelo_libre_el_espartal,2021,7,2021-07-01,0.31418146274491965,-0.12238005867563653,0.19983488177509703,0.24150393158197403,0.3844325542449951,0.08523375295414223,GEE:S2_SR_HARMONIZED
pnsg_escalada_el_chorro,2021,7,2021-07-01,0.4382441940890009,-0.015459505470441202,0.30391857121560145,0.3101953490023079,0.5448166912514667,0.16186850669625025,GEE:S2_SR_HARMONIZED
pnsg_escalada_la_barranca_y_maliciosa,2021,7,2021-07-01,0.3946693328102244,-0.030043398755849927,0.28715265901411613,0.27542418770423993,0.5097062781023048,0.15606177741129987,GEE:S2_SR_HARMONIZED
