camera_id,camera_name,latitude,longitude,image_url,source_document
camara21302,,40.460541,-3.593065,https://informo.madrid.es/cameras/Camara21302.jpg?v=76738,https://informo.madrid.es/informo/tmadrid/CCTV.kml
camara17302,,40.341463,-3.692801,https://informo.madrid.es/cameras/Camara17302.jpg?v=76738,https://informo.madrid.es/informo/tmadrid/CCTV.kml
camara20313,,40.424020,-3.603964,https://informo.madrid.es/cameras/Camara20313.jpg?v=76738,https://informo.madrid.es/informo/tmadrid/CCTV.kml
camara11306,,40.396731,-3.774205,https://informo.madrid.es/cameras/Camara11306.jpg?v=76738,https://informo.madrid.es/informo/tmadrid/CCTV.kml
camara15308,,40.423233,-3.639414,https://informo.madrid.es/cameras/Camara15308.jpg?v=76738,https://informo.madrid.es/informo/tmadrid/CCTV.kml
camara08319,,40.491033,-3.686165,https://informo.madrid.es/cameras/Camara08319.jpg?v=76738,https://informo.madrid.es/informo/tmadrid/CCTV.kml
camara02311,,40.380652,-3.686274,https://informo.madrid.es/cameras/Camara02311.jpg?v=76738,https://informo.madrid.es/informo/tmadrid/CCTV.kml
camara16309,,40.486947,-3.658981,https://informo.madrid.es/cameras/Camara16309.jpg?v=76738,https://informo.madrid.es/informo/tmadrid/CCTV.kml
camara18302,,40.368142,-3.601681,https://informo.madrid.es/cameras/Camara18302.jpg?v=76738,https://informo.madrid.es/informo/tmadrid/CCTV.kml
camara04317,,40.439047,-3.673417,https://informo.madrid.es/cameras/Camara04317.jpg?v=76738,https://informo.madrid.es/informo/tmadrid/CCTV.kml
camara08320,,40.491824,-3.723972,https://informo.madrid.es/cameras/Camara08320.jpg?v=76738,https://informo.madrid.es/informo/tmadrid/CCTV.kml
camara09313,,40.439996,-3.726519,https://informo.madrid.es/cameras/Camara09313.jpg?v=76738,https://informo.madrid.es/informo/tmadrid/CCTV.kml
camara08321,,40.502592,-3.697562,https://informo.madrid.es/cameras/Camara08321.jpg?v=76738,https://informo.madrid.es/informo/tmadrid/CCTV.kml
camara15310,,40.433178,-3.648111,https://informo.madrid.es/cameras/Camara15310.jpg?v=76738,https://informo.madrid.es/informo/tmadrid/CCTV.kml
camara16310,,40.462668,-3.635376,https://informo.madrid.es/cameras/Camara16310.jpg?v=76738,https://informo.madrid.es/informo/tmadrid/CCTV.kml
camara15309,,40.422537,-3.656248,https://informo.madrid.es/cameras/Camara15309.jpg?v=76738,https://informo.madrid.es/informo/tmadrid/CCTV.kml
camara01333,,40.429598,-3.705818,https://informo.madrid.es/cameras/Camara01333.jpg?v=76738,https://informo.madrid.es/informo/tmadrid/CCTV.kml
camara15311,,40.434613,-3.655916,https://informo.madrid.es/cameras/Camara15311.jpg?v=76738,https://informo.madrid.es/informo/tmadrid/CCTV.kml
camara09314,,40.434120,-3.734764,https://informo.madrid.es/cameras/Camara09314.jpg?v=76738,https://informo.madrid.es/informo/tmadrid/CCTV.kml
camara05313,,40.472305,-3.675766,https://informo.madrid.es/cameras/Camara05313.jpg?v=76738,https://informo.madrid.es/informo/tmadrid/CCTV.kml
camara11311,,40.387937,-3.744696,https://informo.madrid.es/cameras/Camara11311.jpg?v=76738,https://informo.madrid.es/informo/tmadrid/CCTV.kml
camara04318,,40.421854,-3.680115,https://informo.madrid.es/cameras/Camara04318.jpg?v=76738,https://informo.madrid.es/informo/tmadrid/CCTV.kml
camara19301,,40.409814,-3.609796,https://informo.madrid.es/cameras/Camara19301.jpg?v=76738,https://informo.madrid.es/informo/tmadrid/CCTV.kml
camara03308,,40.421521,-3.676158,https://informo.madrid.es/cameras/Camara03308.jpg?v=76738,https://informo.madrid.es/informo/tmadrid/CCTV.kml
camara10310,,40.399009,-3.767026,https://informo.madrid.es/cameras/Camara10310.jpg?v=76738,https://informo.madrid.es/informo/tmadrid/CCTV.kml
camara11312,,40.384570,-3.739566,https://informo.madrid.es/cameras/Camara11312.jpg?v=76738,https://informo.madrid.es/informo/tmadrid/CCTV.kml
camara19302,,40.397206,-3.619539,https://informo.madrid.es/cameras/Camara19302.jpg?v=76738,https://informo.madrid.es/informo/tmadrid/CCTV.kml
camara11313,,40.363744,-3.743713,https://informo.madrid.es/cameras/Camara11313.jpg?v=76738,https://informo.madrid.es/informo/tmadrid/CCTV.kml
camara17303,,40.349804,-3.705839,https://informo.madrid.es/cameras/Camara17303.jpg?v=76738,https://informo.madrid.es/informo/tmadrid/CCTV.kml
camara15312,,40.427261,-3.647179,https://informo.madrid.es/cameras/Camara15312.jpg?v=76738,https://informo.madrid.es/informo/tmadrid/CCTV.kml
camara13308,,40.381678,-3.668851,https://informo.madrid.es/cameras/Camara13308.jpg?v=76738,https://informo.madrid.es/informo/tmadrid/CCTV.kml
camara15313,,40.440816,-3.657028,https://informo.madrid.es/cameras/Camara15313.jpg?v=76738,https://informo.madrid.es/informo/tmadrid/CCTV.kml
camara16329,,40.472887,-3.648991,https://informo.madrid.es/cameras/Camara16329.jpg?v=76738,https://informo.madrid.es/informo/tmadrid/CCTV.kml
camara04319,,40.438164,-3.660943,https://informo.madrid.es/cameras/Camara04319.jpg?v=76738,https://informo.madrid.es/informo/tmadrid/CCTV.kml
camara05314,,40.443492,-3.667351,https://informo.madrid.es/cameras/Camara05314.jpg?v=76738,https://informo.madrid.es/informo/tmadrid/CCTV.kml
camara08322,,40.483857,-3.699567,https://informo.madrid.es/cameras/Camara08322.jpg?v=76738,https://informo.madrid.es/informo/tmadrid/CCTV.kml
camara10322,,40.379148,-3.770212,https://informo.madrid.es/cameras/Camara10322.jpg?v=76738,https://informo.madrid.es/informo/tmadrid/CCTV.kml
camara12310,,40.385127,-3.712113,https://informo.madrid.es/cameras/Camara12310.jpg?v=76738,https://informo.madrid.es/informo/tmadrid/CCTV.kml
camara01334,,40.414948,-3.713450,https://informo.madrid.es/cameras/Camara01334.jpg?v=76738,https://informo.madrid.es/informo/tmadrid/CCTV.kml
camara05315,,40.472868,-3.676558,https://informo.madrid.es/cameras/Camara05315.jpg?v=76738,https://informo.madrid.es/informo/tmadrid/CCTV.kml
camara02309,,40.382445,-3.688324,https://informo.madrid.es/cameras/Camara02309.jpg?v=76738,https://informo.madrid.es/informo/tmadrid/CCTV.kml
camara08323,,40.507332,-3.685331,https://informo.madrid.es/cameras/Camara08323.jpg?v=76738,https://informo.madrid.es/informo/tmadrid/CCTV.kml
camara14306,,40.398948,-3.647133,https://informo.madrid.es/cameras/Camara14306.jpg?v=76738,https://informo.madrid.es/informo/tmadrid/CCTV.kml
camara08324,,40.503859,-3.658977,https://informo.madrid.es/cameras/Camara08324.jpg?v=76738,https://informo.madrid.es/informo/tmadrid/CCTV.kml
camara11314,,40.367793,-3.741067,https://informo.madrid.es/cameras/Camara11314.jpg?v=76738,https://informo.madrid.es/informo/tmadrid/CCTV.kml
camara08325,,40.516359,-3.685713,https://informo.madrid.es/cameras/Camara08325.jpg?v=76738,https://informo.madrid.es/informo/tmadrid/CCTV.kml
camara09315,,40.462906,-3.779306,https://informo.madrid.es/cameras/Camara09315.jpg?v=76738,https://informo.madrid.es/informo/tmadrid/CCTV.kml
camara10312,,40.393809,-3.771414,https://informo.madrid.es/cameras/Camara10312.jpg?v=76738,https://informo.madrid.es/informo/tmadrid/CCTV.kml
camara13310,,40.372305,-3.679991,https://informo.madrid.es/cameras/Camara13310.jpg?v=76738,https://informo.madrid.es/informo/tmadrid/CCTV.kml
camara01335,,40.421395,-3.707926,https://informo.madrid.es/cameras/Camara01335.jpg?v=76738,https://informo.madrid.es/informo/tmadrid/CCTV.kml
camara03309,,40.404237,-3.680670,https://informo.madrid.es/cameras/Camara03309.jpg?v=76738,https://informo.madrid.es/informo/tmadrid/CCTV.kml
camara04320,,40.434931,-3.674896,https://informo.madrid.es/cameras/Camara04320.jpg?v=76738,https://informo.madrid.es/informo/tmadrid/CCTV.kml
camara04321,,40.430173,-3.683768,https://informo.madrid.es/cameras/Camara04321.jpg?v=76738,https://informo.madrid.es/informo/tmadrid/CCTV.kml
camara04322,,40.420603,-3.688705,https://informo.madrid.es/cameras/Camara04322.jpg?v=76738,https://informo.madrid.es/informo/tmadrid/CCTV.kml
camara05323,,40.440477,-3.680613,https://informo.madrid.es/cameras/Camara05323.jpg?v=76738,https://informo.madrid.es/informo/tmadrid/CCTV.kml
camara06313,,40.452950,-3.703135,https://informo.madrid.es/cameras/Camara06313.jpg?v=76738,https://informo.madrid.es/informo/tmadrid/CCTV.kml
camara07310,,40.434695,-3.698625,https://informo.madrid.es/cameras/Camara07310.jpg?v=76738,https://informo.madrid.es/informo/tmadrid/CCTV.kml
camara08326,,40.499184,-3.686378,https://informo.madrid.es/cameras/Camara08326.jpg?v=76738,https://informo.madrid.es/informo/tmadrid/CCTV.kml
camara08327,,40.485134,-3.709915,https://informo.madrid.es/cameras/Camara08327.jpg?v=76738,https://informo.madrid.es/informo/tmadrid/CCTV.kml
camara08328,,40.485130,-3.684097,https://informo.madrid.es/cameras/Camara08328.jpg?v=76738,https://informo.madrid.es/informo/tmadrid/CCTV.kml
camara08329,,40.510990,-3.666902,https://informo.madrid.es/cameras/Camara08329.jpg?v=76738,https://informo.madrid.es/informo/tmadrid/CCTV.kml
camara08330,,40.502226,-3.675911,https://informo.madrid.es/cameras/Camara08330.jpg?v=76738,https://informo.madrid.es/informo/tmadrid/CCTV.kml
camara09316,,40.428949,-3.715200,https://informo.madrid.es/cameras/Camara09316.jpg?v=76738,https://informo.madrid.es/informo/tmadrid/CCTV.kml
camara09317,,40.427315,-3.718416,https://informo.madrid.es/cameras/Camara09317.jpg?v=76738,https://informo.madrid.es/informo/tmadrid/CCTV.kml
camara09318,,40.424969,-3.725542,https://informo.madrid.es/cameras/Camara09318.jpg?v=76738,https://informo.madrid.es/informo/tmadrid/CCTV.kml
camara10320,,40.407087,-3.745860,https://informo.madrid.es/cameras/Camara10320.jpg?v=76738,https://informo.madrid.es/informo/tmadrid/CCTV.kml
camara11315,,40.393543,-3.723558,https://informo.madrid.es/cameras/Camara11315.jpg?v=76738,https://informo.madrid.es/informo/tmadrid/CCTV.kml
camara11316,,40.385422,-3.723767,https://informo.madrid.es/cameras/Camara11316.jpg?v=76738,https://informo.madrid.es/informo/tmadrid/CCTV.kml
camara11317,,40.373203,-3.742330,https://informo.madrid.es/cameras/Camara11317.jpg?v=76738,https://informo.madrid.es/informo/tmadrid/CCTV.kml
camara13311,,40.397349,-3.667340,https://informo.madrid.es/cameras/Camara13311.jpg?v=76738,https://informo.madrid.es/informo/tmadrid/CCTV.kml
camara13312,,40.381349,-3.652987,https://informo.madrid.es/cameras/Camara13312.jpg?v=76738,https://informo.madrid.es/informo/tmadrid/CCTV.kml
camara13313,,40.382120,-3.663615,https://informo.madrid.es/cameras/Camara13313.jpg?v=76738,https://informo.madrid.es/informo/tmadrid/CCTV.kml
camara13314,,40.376466,-3.659618,https://informo.madrid.es/cameras/Camara13314.jpg?v=76738,https://informo.madrid.es/informo/tmadrid/CCTV.kml
camara14307,,40.410491,-3.658245,https://informo.madrid.es/cameras/Camara14307.jpg?v=76738,https://informo.madrid.es/informo/tmadrid/CCTV.kml
camara14308,,40.408067,-3.646136,https://informo.madrid.es/cameras/Camara14308.jpg?v=76738,https://informo.madrid.es/informo/tmadrid/CCTV.kml
camara20315,,40.430028,-3.632526,https://informo.madrid.es/cameras/Camara20315.jpg?v=76738,https://informo.madrid.es/informo/tmadrid/CCTV.kml
camara15315,,40.429424,-3.643841,https://informo.madrid.es/cameras/Camara15315.jpg?v=76738,https://informo.madrid.es/informo/tmadrid/CCTV.kml
camara16312,,40.457632,-3.644093,https://informo.madrid.es/cameras/Camara16312.jpg?v=76738,https://informo.madrid.es/informo/tmadrid/CCTV.kml
camara16313,,40.500618,-3.658935,https://informo.madrid.es/cameras/Camara16313.jpg?v=76738,https://informo.madrid.es/informo/tmadrid/CCTV.kml
camara16314,,40.483734,-3.648108,https://informo.madrid.es/cameras/Camara16314.jpg?v=76738,https://informo.madrid.es/informo/tmadrid/CCTV.kml
camara17304,,40.348844,-3.675155,https://informo.madrid.es/cameras/Camara17304.jpg?v=76738,https://informo.madrid.es/informo/tmadrid/CCTV.kml
camara18307,,40.381408,-3.624369,https://informo.madrid.es/cameras/Camara18307.jpg?v=76738,https://informo.madrid.es/informo/tmadrid/CCTV.kml
camara21303,,40.475840,-3.582380,https://informo.madrid.es/cameras/Camara21303.jpg?v=76738,https://informo.madrid.es/informo/tmadrid/CCTV.kml
camara19303,,40.399244,-3.603041,https://informo.madrid.es/cameras/Camara19303.jpg?v=76738,https://informo.madrid.es/informo/tmadrid/CCTV.kml
camara15318,,40.467091,-3.666044,https://informo.madrid.es/cameras/Camara15318.jpg?v=76738,https://informo.madrid.es/informo/tmadrid/CCTV.kml
camara05319,,40.466350,-3.667566,https://informo.madrid.es/cameras/Camara05319.jpg?v=76738,https://informo.madrid.es/informo/tmadrid/CCTV.kml
camara16315,,40.491759,-3.671751,https://informo.madrid.es/cameras/Camara16315.jpg?v=76738,https://informo.madrid.es/informo/tmadrid/CCTV.kml
camara05317,,40.449092,-3.666276,https://informo.madrid.es/cameras/Camara05317.jpg?v=76738,https://informo.madrid.es/informo/tmadrid/CCTV.kml
camara05318,,40.448759,-3.667112,https://informo.madrid.es/cameras/Camara05318.jpg?v=76738,https://informo.madrid.es/informo/tmadrid/CCTV.kml
camara15317,,40.461891,-3.663845,https://informo.madrid.es/cameras/Camara15317.jpg?v=76738,https://informo.madrid.es/informo/tmadrid/CCTV.kml
camara13317,,40.405128,-3.658979,https://informo.madrid.es/cameras/Camara13317.jpg?v=76738,https://informo.madrid.es/informo/tmadrid/CCTV.kml
camara02312,,40.386790,-3.689969,https://informo.madrid.es/cameras/Camara02312.jpg?v=76738,https://informo.madrid.es/informo/tmadrid/CCTV.kml
camara03310,,40.411580,-3.676472,https://informo.madrid.es/cameras/Camara03310.jpg?v=76738,https://informo.madrid.es/informo/tmadrid/CCTV.kml
camara10315,,40.364262,-3.777400,https://informo.madrid.es/cameras/Camara10315.jpg?v=76738,https://informo.madrid.es/informo/tmadrid/CCTV.kml
camara06314,,40.452343,-3.695026,https://informo.madrid.es/cameras/Camara06314.jpg?v=76738,https://informo.madrid.es/informo/tmadrid/CCTV.kml
camara08334,,40.490121,-3.716181,https://informo.madrid.es/cameras/Camara08334.jpg?v=76738,https://informo.madrid.es/informo/tmadrid/CCTV.kml
camara08331,,40.471209,-3.720518,https://informo.madrid.es/cameras/Camara08331.jpg?v=76738,https://informo.madrid.es/informo/tmadrid/CCTV.kml
camara08332,,40.498112,-3.668803,https://informo.madrid.es/cameras/Camara08332.jpg?v=76738,https://informo.madrid.es/informo/tmadrid/CCTV.kml
camara08333,,40.508187,-3.677990,https://informo.madrid.es/cameras/Camara08333.jpg?v=76738,https://informo.madrid.es/informo/tmadrid/CCTV.kml
camara09319,,40.448145,-3.728048,https://informo.madrid.es/cameras/Camara09319.jpg?v=76738,https://informo.madrid.es/informo/tmadrid/CCTV.kml
camara09320,,40.438285,-3.732373,https://informo.madrid.es/cameras/Camara09320.jpg?v=76738,https://informo.madrid.es/informo/tmadrid/CCTV.kml
camara15316,,40.450922,-3.652392,https://informo.madrid.es/cameras/Camara15316.jpg?v=76738,https://informo.madrid.es/informo/tmadrid/CCTV.kml
camara18308,,40.376987,-3.630388,https://informo.madrid.es/cameras/Camara18308.jpg?v=76738,https://informo.madrid.es/informo/tmadrid/CCTV.kml
camara17305,,40.331556,-3.714228,https://informo.madrid.es/cameras/Camara17305.jpg?v=76738,https://informo.madrid.es/informo/tmadrid/CCTV.kml
camara11319,,40.384079,-3.746858,https://informo.madrid.es/cameras/Camara11319.jpg?v=76738,https://informo.madrid.es/informo/tmadrid/CCTV.kml
camara11318,,40.372866,-3.741927,https://informo.madrid.es/cameras/Camara11318.jpg?v=76738,https://informo.madrid.es/informo/tmadrid/CCTV.kml
camara13315,,40.384341,-3.633571,https://informo.madrid.es/cameras/Camara13315.jpg?v=76738,https://informo.madrid.es/informo/tmadrid/CCTV.kml
camara19304,,40.403805,-3.595096,https://informo.madrid.es/cameras/Camara19304.jpg?v=76738,https://informo.madrid.es/informo/tmadrid/CCTV.kml
camara21305,,40.463454,-3.616003,https://informo.madrid.es/cameras/Camara21305.jpg?v=76738,https://informo.madrid.es/informo/tmadrid/CCTV.kml
camara01301,,40.425669,-3.690516,https://informo.madrid.es/cameras/Camara01301.jpg?v=76738,https://informo.madrid.es/informo/tmadrid/CCTV.kml
camara10316,,40.399891,-3.763544,https://informo.madrid.es/cameras/Camara10316.jpg?v=76738,https://informo.madrid.es/informo/tmadrid/CCTV.kml
camara08335,,40.495735,-3.719404,https://informo.madrid.es/cameras/Camara08335.jpg?v=76738,https://informo.madrid.es/informo/tmadrid/CCTV.kml
camara20314,,40.433009,-3.600288,https://informo.madrid.es/cameras/Camara20314.jpg?v=76738,https://informo.madrid.es/informo/tmadrid/CCTV.kml
camara05326,,40.451743,-3.681010,https://informo.madrid.es/cameras/Camara05326.jpg?v=76738,https://informo.madrid.es/informo/tmadrid/CCTV.kml
camara03311,,40.416272,-3.669191,https://informo.madrid.es/cameras/Camara03311.jpg?v=76738,https://informo.madrid.es/informo/tmadrid/CCTV.kml
camara09322,,40.465647,-3.719251,https://informo.madrid.es/cameras/Camara09322.jpg?v=76738,https://informo.madrid.es/informo/tmadrid/CCTV.kml
camara06312,,40.457476,-3.711411,https://informo.madrid.es/cameras/Camara06312.jpg?v=76738,https://informo.madrid.es/informo/tmadrid/CCTV.kml
camara05316,,40.441418,-3.678826,https://informo.madrid.es/cameras/Camara05316.jpg?v=76738,https://informo.madrid.es/informo/tmadrid/CCTV.kml
camara05322,,40.442138,-3.682656,https://informo.madrid.es/cameras/Camara05322.jpg?v=76738,https://informo.madrid.es/informo/tmadrid/CCTV.kml
camara16308,,40.487072,-3.651275,https://informo.madrid.es/cameras/Camara16308.jpg?v=76738,https://informo.madrid.es/informo/tmadrid/CCTV.kml
camara09323,,40.422232,-3.713058,https://informo.madrid.es/cameras/Camara09323.jpg?v=76738,https://informo.madrid.es/informo/tmadrid/CCTV.kml
camara09324,,40.421861,-3.713262,https://informo.madrid.es/cameras/Camara09324.jpg?v=76738,https://informo.madrid.es/informo/tmadrid/CCTV.kml
camara09325,,40.424697,-3.715894,https://informo.madrid.es/cameras/Camara09325.jpg?v=76738,https://informo.madrid.es/informo/tmadrid/CCTV.kml
camara13316,,40.404173,-3.654228,https://informo.madrid.es/cameras/Camara13316.jpg?v=76738,https://informo.madrid.es/informo/tmadrid/CCTV.kml
camara16320,,40.484522,-3.642673,https://informo.madrid.es/cameras/Camara16320.jpg?v=76738,https://informo.madrid.es/informo/tmadrid/CCTV.kml
camara16318,,40.491382,-3.660554,https://informo.madrid.es/cameras/Camara16318.jpg?v=76738,https://informo.madrid.es/informo/tmadrid/CCTV.kml
camara16319,,40.489063,-3.656899,https://informo.madrid.es/cameras/Camara16319.jpg?v=76738,https://informo.madrid.es/informo/tmadrid/CCTV.kml
camara16321,,40.486680,-3.632822,https://informo.madrid.es/cameras/Camara16321.jpg?v=76738,https://informo.madrid.es/informo/tmadrid/CCTV.kml
camara16326,,40.495551,-3.623705,https://informo.madrid.es/cameras/Camara16326.jpg?v=76738,https://informo.madrid.es/informo/tmadrid/CCTV.kml
camara16322,,40.482283,-3.618806,https://informo.madrid.es/cameras/Camara16322.jpg?v=76738,https://informo.madrid.es/informo/tmadrid/CCTV.kml
camara16325,,40.495632,-3.616135,https://informo.madrid.es/cameras/Camara16325.jpg?v=76738,https://informo.madrid.es/informo/tmadrid/CCTV.kml
camara16324,,40.494922,-3.608521,https://informo.madrid.es/cameras/Camara16324.jpg?v=76738,https://informo.madrid.es/informo/tmadrid/CCTV.kml
camara16317,,40.497439,-3.654106,https://informo.madrid.es/cameras/Camara16317.jpg?v=76738,https://informo.madrid.es/informo/tmadrid/CCTV.kml
camara16328,,40.487939,-3.612617,https://informo.madrid.es/cameras/Camara16328.jpg?v=76738,https://informo.madrid.es/informo/tmadrid/CCTV.kml
camara04323,,40.435857,-3.679177,https://informo.madrid.es/cameras/Camara04323.jpg?v=76738,https://informo.madrid.es/informo/tmadrid/CCTV.kml
camara03301,,40.407441,-3.688703,https://informo.madrid.es/cameras/Camara03301.jpg?v=76738,https://informo.madrid.es/informo/tmadrid/CCTV.kml
camara03312,,40.405670,-3.685089,https://informo.madrid.es/cameras/Camara03312.jpg?v=76738,https://informo.madrid.es/informo/tmadrid/CCTV.kml
camara05324,,40.480975,-3.675852,https://informo.madrid.es/cameras/Camara05324.jpg?v=76738,https://informo.madrid.es/informo/tmadrid/CCTV.kml
camara08336,,40.476903,-3.741571,https://informo.madrid.es/cameras/Camara08336.jpg?v=76738,https://informo.madrid.es/informo/tmadrid/CCTV.kml
camara09321,,40.457196,-3.729816,https://informo.madrid.es/cameras/Camara09321.jpg?v=76738,https://informo.madrid.es/informo/tmadrid/CCTV.kml
camara06305,,40.459064,-3.690239,https://informo.madrid.es/cameras/Camara06305.jpg?v=76738,https://informo.madrid.es/informo/tmadrid/CCTV.kml
camara03314,,40.401434,-3.674831,https://informo.madrid.es/cameras/Camara03314.jpg?v=76738,https://informo.madrid.es/informo/tmadrid/CCTV.kml
camara02313,,40.399887,-3.684884,https://informo.madrid.es/cameras/Camara02313.jpg?v=76738,https://informo.madrid.es/informo/tmadrid/CCTV.kml
camara15305,,40.437964,-3.638109,https://informo.madrid.es/cameras/Camara15305.jpg?v=76738,https://informo.madrid.es/informo/tmadrid/CCTV.kml
camara16303,,40.469927,-3.638489,https://informo.madrid.es/cameras/Camara16303.jpg?v=76738,https://informo.madrid.es/informo/tmadrid/CCTV.kml
camara05320,,40.451739,-3.685764,https://informo.madrid.es/cameras/Camara05320.jpg?v=76738,https://informo.madrid.es/informo/tmadrid/CCTV.kml
camara07305,,40.438546,-3.700167,https://informo.madrid.es/cameras/Camara07305.jpg?v=76738,https://informo.madrid.es/informo/tmadrid/CCTV.kml
camara09302,,40.430689,-3.716451,https://informo.madrid.es/cameras/Camara09302.jpg?v=76738,https://informo.madrid.es/informo/tmadrid/CCTV.kml
camara10305,,40.413619,-3.728523,https://informo.madrid.es/cameras/Camara10305.jpg?v=76738,https://informo.madrid.es/informo/tmadrid/CCTV.kml
camara10314,,40.398104,-3.756329,https://informo.madrid.es/cameras/Camara10314.jpg?v=76738,https://informo.madrid.es/informo/tmadrid/CCTV.kml
camara10318,,40.400830,-3.744781,https://informo.madrid.es/cameras/Camara10318.jpg?v=76738,https://informo.madrid.es/informo/tmadrid/CCTV.kml
camara11320,,40.399297,-3.733652,https://informo.madrid.es/cameras/Camara11320.jpg?v=76738,https://informo.madrid.es/informo/tmadrid/CCTV.kml
camara10317,,40.392352,-3.758234,https://informo.madrid.es/cameras/Camara10317.jpg?v=76738,https://informo.madrid.es/informo/tmadrid/CCTV.kml
camara12311,,40.384946,-3.693626,https://informo.madrid.es/cameras/Camara12311.jpg?v=76738,https://informo.madrid.es/informo/tmadrid/CCTV.kml
camara16323,,40.485090,-3.608433,https://informo.madrid.es/cameras/Camara16323.jpg?v=76738,https://informo.madrid.es/informo/tmadrid/CCTV.kml
camara10313,,40.409958,-3.738622,https://informo.madrid.es/cameras/Camara10313.jpg?v=76738,https://informo.madrid.es/informo/tmadrid/CCTV.kml
camara05327,,40.468178,-3.678025,https://informo.madrid.es/cameras/Camara05327.jpg?v=76738,https://informo.madrid.es/informo/tmadrid/CCTV.kml
camara15320,,40.476041,-3.668673,https://informo.madrid.es/cameras/Camara15320.jpg?v=76738,https://informo.madrid.es/informo/tmadrid/CCTV.kml
camara19305,,40.405770,-3.561148,https://informo.madrid.es/cameras/Camara19305.jpg?v=76738,https://informo.madrid.es/informo/tmadrid/CCTV.kml
camara19306,,40.406981,-3.552685,https://informo.madrid.es/cameras/Camara19306.jpg?v=76738,https://informo.madrid.es/informo/tmadrid/CCTV.kml
camara10311,,40.374852,-3.776477,https://informo.madrid.es/cameras/Camara10311.jpg?v=76738,https://informo.madrid.es/informo/tmadrid/CCTV.kml
camara10321,,40.401019,-3.759404,https://informo.madrid.es/cameras/Camara10321.jpg?v=76738,https://informo.madrid.es/informo/tmadrid/CCTV.kml
camara04324,,40.432675,-3.683569,https://informo.madrid.es/cameras/Camara04324.jpg?v=76738,https://informo.madrid.es/informo/tmadrid/CCTV.kml
camara03315,,40.418371,-3.676296,https://informo.madrid.es/cameras/Camara03315.jpg?v=76738,https://informo.madrid.es/informo/tmadrid/CCTV.kml
camara07301,,40.441500,-3.692087,https://informo.madrid.es/cameras/Camara07301.jpg?v=76738,https://informo.madrid.es/informo/tmadrid/CCTV.kml
camara06309,,40.447114,-3.708348,https://informo.madrid.es/cameras/Camara06309.jpg?v=76738,https://informo.madrid.es/informo/tmadrid/CCTV.kml
camara09328,,40.445861,-3.715066,https://informo.madrid.es/cameras/Camara09328.jpg?v=76738,https://informo.madrid.es/informo/tmadrid/CCTV.kml
camara04310,,40.433111,-3.686822,https://informo.madrid.es/cameras/Camara04310.jpg?v=76738,https://informo.madrid.es/informo/tmadrid/CCTV.kml
camara04305,,40.431128,-3.662448,https://informo.madrid.es/cameras/Camara04305.jpg?v=76738,https://informo.madrid.es/informo/tmadrid/CCTV.kml
camara15314,,40.433037,-3.634256,https://informo.madrid.es/cameras/Camara15314.jpg?v=76738,https://informo.madrid.es/informo/tmadrid/CCTV.kml
camara16311,,40.471008,-3.657910,https://informo.madrid.es/cameras/Camara16311.jpg?v=76738,https://informo.madrid.es/informo/tmadrid/CCTV.kml
camara15319,,40.441617,-3.640772,https://informo.madrid.es/cameras/Camara15319.jpg?v=76738,https://informo.madrid.es/informo/tmadrid/CCTV.kml
camara08337,,40.499460,-3.698593,https://informo.madrid.es/cameras/Camara08337.jpg?v=76738,https://informo.madrid.es/informo/tmadrid/CCTV.kml
